ID,ASK,COUNT,CREATED,MAX,MEAN,MEDIAN,MIN,STANDARDDEVIATION,SUM,SYMBOL,VARIANCE
6202,0,50,1498680519984,52074.2672249131,5123.42630846467,738.593293129659,0.248200000002,10586.6266654443,256171.315423233,6,112076664.153495
6332,0,50,1498680531988,52074.2672249131,5202.66698003638,738.593293129659,0.24820000000300002,10582.0417113225,260133.34900181898,6,111979606.780169
5942,0,50,1498680497533,52074.2672249131,4347.98601109953,287.77492745794996,0.248200000002,10003.7241115954,217399.300554976,6,100074496.100915
2559,1,50,1498680185716,52615.4253779639,4163.33325501951,157.820738891,0.275839367984842,9970.46055885272,208166.66275097601,6,99410083.7556378
7762,0,50,1498680661762,52074.2672249131,4754.46747986593,738.593293129659,0.248200000002,9914.69457218686,237723.373993296,6,98301168.4597516
7632,0,50,1498680650578,52074.2672249131,4910.4200988349,917.542467152379,0.248200000002,9909.09996401044,245521.004941745,6,98190262.0967517
7242,0,50,1498680614076,52074.2672249131,4799.32737564879,917.542467152379,0.248200000002,9901.62134883165,239966.36878244,6,98042105.3356387
6982,0,50,1498680589599,52074.2672249131,4777.53287550832,917.542467152379,0.248200000002,9899.96079116911,238876.643775416,6,98009223.6666857
6462,0,50,1498680543273,52074.2672249131,4719.44646403909,657.238231735043,0.248200000002,9895.44010420958,235972.323201955,6,97919734.8559994
6073,0,50,1498680508873,52074.2672249131,4584.3179400628605,738.593293129659,0.24855000000100003,9885.43300900051,229215.897003143,6,97721785.77543679
7112,0,50,1498680602467,52074.2672249131,4758.36100547934,1165.1054653125,0.248200000002,9875.71894616273,237918.050273967,6,97529824.7035975
2563,1,50,1498680197922,52615.4253779639,4181.19519757485,201.499904267238,0.251699999998,9806.18543543211,209059.75987874198,6,96161272.7940808
2693,1,50,1498680209531,52615.4253779639,4179.4100335892,201.499904267238,0.251699999998,9765.545409360799,208970.50167946,6,95365877.1422877
2823,1,50,1498680221433,52615.4253779639,4179.55232754154,201.499904267238,0.251699999998,9765.52885930137,208977.61637707698,6,95365553.90184781
2953,1,50,1498680233032,52615.4253779639,4142.564291215929,248.823932242301,0.251699999998,9634.51990145557,207128.214560797,6,92823973.73154351
3083,1,50,1498680244706,52615.4253779639,3975.7627374394106,201.499904267238,0.251699999998,9591.754069623381,198788.13687197102,6,92001746.1321366
4123,1,50,1498680336259,52615.4253779639,3773.8135662059294,93.60204320197398,0.251699999998,9531.89376857952,188690.678310297,6,90856998.81548509
3993,1,50,1498680325024,52615.4253779639,3641.1586941441496,93.60204320197398,0.251699999998,9488.45174109614,182057.934707208,6,90030716.4431103
4253,1,50,1498680348309,52615.4253779639,3737.8651095462,97.82203469667141,0.251699999998,9468.752065463741,186893.25547731,6,89657265.6772239
4383,1,50,1498680359698,52615.4253779639,3574.31644944617,93.60204320197398,0.251699999998,9464.11704742988,178715.822472308,6,89569511.48745291
3863,1,50,1498680314005,52615.4253779639,3895.2445331524896,97.82203469667141,0.251699999998,9425.1700597998,194762.226657625,6,88833830.6561466
3213,1,50,1498680256079,52615.4253779639,4104.92137218323,234.080963504863,0.251699999998,9256.21015164809,205246.068609161,6,85677426.37147309
3603,1,50,1498680290770,52615.4253779639,4109.88860605198,234.080963504863,0.251699999998,9221.303071060021,205494.43030259898,6,85032430.3283409
6852,0,50,1498680577306,52074.2672249131,3947.3470486510796,513.299283961,0.248200000002,9205.09607066412,197367.35243255398,6,84733793.670156
6592,0,50,1498680554622,52074.2672249131,3641.6115858788203,249.85660052950402,0.248200000002,9185.75822108432,182080.579293941,6,84378154.0962181
6722,0,50,1498680566008,52074.2672249131,3839.5708881762203,412.798306769508,0.248200000002,9160.114275347329,191978.54440881102,6,83907693.53742181
