ID	ASK	COUNT	CREATED	MAX	MEAN	MEDIAN	MIN	STANDARDDEVIATION	SUM	SYMBOL	VARIANCE
6161	1	50	1498680508873	7.96598727587519	0.445844708970422	0.117749092624716	0.000102175338324	1.19065753677703	22.2922354485211	FLDC	1.41766536988395
5901	1	50	1498680486218	7.96598727587519	0.446521887987222	0.117749092624716	0.000102175338324	1.19043824242523	22.3260943993611	FLDC	1.41714320902846
5771	1	50	1498680474663	7.96598727587519	0.446486085987222	0.117749092624716	0.000102175338324	1.19042048651936	22.3243042993611	FLDC	1.417100934725
3630	0	50	1498680290770	4.39102957756589	0.99667287092149	0.445665570345048	0.00028385944608	1.18283792160272	49.8336435460745	STR	1.39910554878144
4280	0	50	1498680348309	4.39102957756589	1.06191540174231	0.813460271049514	0.00028385944608	1.17632903488421	53.0957700871153	STR	1.38374999831162
5799	0	50	1498680474663	7.619269896	0.3399650989183	0.01402426394	5.436831292E-05	1.17431594109332	16.998254945915	BTCD	1.37901792950588
5928	0	50	1498680486218	7.619269896	0.3399650989183	0.01402426394	5.436831292E-05	1.17431594109332	16.998254945915	BTCD	1.37901792950588
6058	0	50	1498680497533	7.619269896	0.3399650989183	0.01402426394	5.436831292E-05	1.17431594109332	16.998254945915	BTCD	1.37901792950588
6188	0	50	1498680508873	7.619269896	0.3399650989183	0.01402426394	5.436831292E-05	1.17431594109332	16.998254945915	BTCD	1.37901792950588
6318	0	50	1498680519984	7.619269896	0.3399650989183	0.01402426394	5.436831292E-05	1.17431594109332	16.998254945915	BTCD	1.37901792950588
6448	0	50	1498680531988	7.619269896	0.3399650989183	0.01402426394	5.436831292E-05	1.17431594109332	16.998254945915	BTCD	1.37901792950588
6578	0	50	1498680543273	7.619269896	0.3399650989183	0.01402426394	5.436831292E-05	1.17431594109332	16.998254945915	BTCD	1.37901792950588
5669	0	50	1498680462302	7.619269896	0.340558350883356	0.020342021401	5.436831292E-05	1.17414868549658	17.0279175441678	BTCD	1.37862513565335
5538	0	50	1498680450543	7.619269896	0.340561263519421	0.020342021401	0.000144272113577	1.1741478237722	17.028063175971	BTCD	1.37862311206899
6708	0	50	1498680554622	7.619269896	0.341968875950123	0.020342021401	0.000144272113577	1.17380947124263	17.0984437975061	BTCD	1.3778286747789
6838	0	50	1498680566008	7.619269896	0.341968875950123	0.020342021401	0.000144272113577	1.17380947124263	17.0984437975061	BTCD	1.3778286747789
3888	0	50	1498680314005	4.39102957756589	1.04831855800914	0.738184510709761	0.00028385944608	1.17199789597645	52.4159279004569	STR	1.37357906817322
5407	0	50	1498680438969	7.5697152344	0.339570170287421	0.020342021401	0.000144272113577	1.16788270969168	16.978508514371	BTCD	1.36395002359677
5278	0	50	1498680427462	7.5697152344	0.339586170280807	0.020342021401	0.000144272113577	1.16787797090552	16.9793085140403	BTCD	1.3639389549264
6449	1	50	1498680531988	5.90158206267141	0.306698741756025	0.004517440100763	0.000119350273096	1.16694054793897	15.3349370878013	BTCD	1.3617502424241
6579	1	50	1498680543273	5.90158206267141	0.306698741756025	0.004517440100763	0.000119350273096	1.16694054793897	15.3349370878013	BTCD	1.3617502424241
6710	1	50	1498680554622	5.90158206267141	0.306698741756025	0.004517440100763	0.000119350273096	1.16694054793897	15.3349370878013	BTCD	1.3617502424241
6839	1	50	1498680566008	5.90158206267141	0.306698741756025	0.004517440100763	0.000119350273096	1.16694054793897	15.3349370878013	BTCD	1.3617502424241
6952	1	50	1498680577306	5.90158206267141	0.306698741756025	0.004517440100763	0.000119350273096	1.16694054793897	15.3349370878013	BTCD	1.3617502424241
7099	1	50	1498680589599	5.90158206267141	0.306698741756025	0.004517440100763	0.000119350273096	1.16694054793897	15.3349370878013	BTCD	1.3617502424241
7208	1	50	1498680602467	5.90158206267141	0.306698741756025	0.004517440100763	0.000119350273096	1.16694054793897	15.3349370878013	BTCD	1.3617502424241
7359	1	50	1498680614076	5.90158206267141	0.306722238526805	0.004517440100763	0.000121434494262	1.16693426068142	15.3361119263403	BTCD	1.3617355687521
7490	1	50	1498680626885	5.90158206267141	0.306722238526805	0.004517440100763	0.000121434494262	1.16693426068142	15.3361119263403	BTCD	1.3617355687521
7619	1	50	1498680639519	5.90158206267141	0.306722238526805	0.004517440100763	0.000121434494262	1.16693426068142	15.3361119263403	BTCD	1.3617355687521
7750	1	50	1498680650578	5.90158206267141	0.306722238526805	0.004517440100763	0.000121434494262	1.16693426068142	15.3361119263403	BTCD	1.3617355687521
7879	1	50	1498680661762	5.90158206267141	0.306722238526805	0.004517440100763	0.000121434494262	1.16693426068142	15.3361119263403	BTCD	1.3617355687521
5929	1	50	1498680486218	5.88397214573664	0.306265348578089	0.004517440100763	0.000119350273096	1.16482234464957	15.3132674289044	BTCD	1.35681109459493
6059	1	50	1498680497533	5.88397214573664	0.306265348578089	0.004517440100763	0.000119350273096	1.16482234464957	15.3132674289044	BTCD	1.35681109459493
6189	1	50	1498680508873	5.88397214573664	0.306265348578089	0.004517440100763	0.000119350273096	1.16482234464957	15.3132674289044	BTCD	1.35681109459493
5539	1	50	1498680450543	5.88397214573664	0.306288845348869	0.004517440100763	0.000121434494262	1.16481605487959	15.3144422674434	BTCD	1.35679644170525
5668	1	50	1498680462302	5.88397214573664	0.306288845348869	0.004517440100763	0.000121434494262	1.16481605487959	15.3144422674434	BTCD	1.35679644170525
5798	1	50	1498680474663	5.88397214573664	0.306288845348869	0.004517440100763	0.000121434494262	1.16481605487959	15.3144422674434	BTCD	1.35679644170525
4889	1	50	1498680394124	5.88397214573664	0.306969732747485	0.004517440100763	0.000121434494262	1.16464678608575	15.3484866373743	BTCD	1.35640213633986
5019	1	50	1498680405211	5.88397214573664	0.306969732747485	0.004517440100763	0.000121434494262	1.16464678608575	15.3484866373743	BTCD	1.35640213633986
